time,target,machine_state,pid_output
40.04,50.0,49.327560210153955,-10.939485399036322
40.050000000000004,50.0,49.33198914571286,-10.986300782091693
40.06,50.0,49.296405623309944,-10.963197320997049
40.07,50.0,49.28853496613084,-10.926849152552876
40.08,50.0,49.3225392233556,-10.91778442150005
40.09,50.0,49.42765566846608,-10.932999621343535
40.1,50.0,49.356935465487254,-10.991195116502912
40.11,50.0,49.34060443258958,-10.911021717377947
40.12,50.0,49.29891842101419,-10.903843101434182
40.13,50.0,49.24517619261257,-10.86741287622616
40.14,50.0,49.14341989599446,-10.82680816154929
40.15,50.0,49.11864083943849,-10.753478498036856
40.160000000000004,50.0,49.09513480605656,-10.743264030362875
40.17,50.0,49.178242454997644,-10.71819264039757
40.18,50.0,49.11644410263839,-10.768742838157674
40.19,50.0,49.07717377486515,-10.695609123257556
40.2,50.0,49.113427357723175,-10.666637170911118
40.21,50.0,49.0877377731856,-10.686570154832228
40.22,50.0,49.02881023831155,-10.647652795682106
40.230000000000004,50.0,49.000881908454,-10.596973591752459
40.24,50.0,49.01082986020141,-10.574222496453793
40.25,50.0,48.985856410296286,-10.571934176551515
40.26,50.0,48.99558898278059,-10.537251017422888
40.27,50.0,48.95942094101307,-10.533992342884636
40.28,50.0,48.96535227910284,-10.491119513265707
40.29,50.0,48.884301672910226,-10.486985342468591
40.300000000000004,50.0,48.82635706703406,-10.412328175609463
40.31,50.0,48.6924186726065,-10.370372428740179
40.32,50.0,48.72441098739975,-10.268590753905219
40.33,50.0,48.67938143154739,-10.298639217957001
40.34,50.0,48.634429804473115,-10.240910787374911
40.35,50.0,48.63286312577903,-10.197967006660486
40.36,50.0,48.62729813046276,-10.18535360387617
40.37,50.0,48.636684928764716,-10.161180914850538
40.38,50.0,48.557582292913914,-10.14841494665663
40.39,50.0,48.50498383887035,-10.069529476294386
40.4,50.0,48.52985286831344,-10.026105843217108
40.410000000000004,50.0,48.488560319414454,-10.031981647660684
40.42,50.0,48.482780973112455,-9.975431462333994
40.43,50.0,48.56706640549907,-9.956886144299078
40.44,50.0,48.5788626143761,-9.995547812312594
40.45,50.0,48.45898589656153,-9.965631011264833
40.46,50.0,48.4607979293322,-9.856242855467652
40.47,50.0,48.31826198041324,-9.85839859091002
40.480000000000004,50.0,48.33687451375539,-9.733034949818812
40.49,50.0,48.30045162227656,-9.74962403064844
40.5,50.0,48.22839767906622,-9.694912274278979
40.51,50.0,48.13525193768257,-9.625185057513498
40.52,50.0,48.18288927958299,-9.546422606252248
40.53,50.0,48.116139741949176,-9.571141233053018
40.54,50.0,48.07258231682688,-9.486631184458503
40.550000000000004,50.0,48.05100240799726,-9.440579629152063
40.56,50.0,47.97541346098457,-9.404950214115747
40.57,50.0,47.96700600243477,-9.325985134887556
40.58,50.0,47.80680671609995,-9.304722793341757
40.59,50.0,47.82666760887442,-9.161366885358841
40.6,50.0,47.754352319734004,-9.174709381701055
40.61,50.0,47.71558774599661,-9.086431785543876
40.62,50.0,47.699535294426035,-9.039493457945731
40.63,50.0,47.66576852307805,-9.0015026860102
40.64,50.0,47.68565617222808,-8.946062964226897
40.65,50.0,47.65046546694873,-8.932022515484935
40.660000000000004,50.0,47.63561264525761,-8.868168473963618
40.67,50.0,47.601239045385,-8.829343829514565
40.68,50.0,47.55745897654652,-8.772271459622736
40.69,50.0,47.60749497970711,-8.71186201605852
40.7,50.0,47.580069085849,-8.719755656734238
40.71,50.0,47.54431154126098,-8.654251366689172
40.72,50.0,47.606101131515956,-8.597870937368098
40.730000000000004,50.0,47.49836375494215,-8.612366676436924
40.74,50.0,47.485590465761504,-8.487068051108395
40.75,50.0,47.42120875140053,-8.46195808098313
40.76,50.0,47.42454776164844,-8.380763670037583
40.77,50.0,47.440552522786874,-8.357345536508044
40.78,50.0,47.4329616171152,-8.32948935509717
40.79,50.0,47.414255901406406,-8.282469193156038
40.800000000000004,50.0,47.371685477714806,-8.232107211815316
40.81,50.0,47.37164696040503,-8.166624340538675
40.82,50.0,47.38801935071691,-8.135686167566227
40.83,50.0,47.385025146005226,-8.107974834507253
40.84,50.0,47.32231424882044,-8.063379790336777
40.85,50.0,47.27058934737063,-7.9799157169820685
40.86,50.0,47.233218134666906,-7.915309305614719
40.87,50.0,47.213152713376594,-7.857992709032077
40.88,50.0,47.32747847635788,-7.809618447370253
40.89,50.0,47.3361794784327,-7.853571742860585
40.9,50.0,47.28487041299128,-7.796839983893188
40.910000000000004,50.0,47.24395413914611,-7.718456493864103
40.92,50.0,47.16298352534043,-7.658736227347958
40.93,50.0,47.162707007419556,-7.567684805333121
40.94,50.0,47.15095958973627,-7.541125970660939
40.95,50.0,47.10884773409651,-7.490222475712856
40.96,50.0,47.02267050219581,-7.41972637631313
40.97,50.0,47.05526466441462,-7.323164742643529
40.980000000000004,50.0,47.047938723069116,-7.319045072543058
40.99,50.0,46.998481579466066,-7.263117162003477
41.0,50.0,46.89024296252634,-7.184939573442434
41.01,50.0,46.867385622520366,-7.072417614743128
41.02,50.0,46.85655594379363,-7.031075984464701
41.03,50.0,46.72512649503146,-6.980915016514082
41.04,50.0,46.7693718279131,-6.841957235551383
41.050000000000004,50.0,46.7997309565386,-6.85075543573966
41.06,50.0,46.78696380697708,-6.815153723549265
41.07,50.0,46.741540800645886,-6.751949350235751
41.08,50.0,46.672179430239936,-6.673829787725911
41.09,50.0,46.678966571820474,-6.584444121161584
